v1	Ic(Q1)
2.479999999999991e+000	2.551924e-002
2.489999999999991e+000	2.552212e-002
2.499999999999991e+000	2.552501e-002
2.509999999999991e+000	2.552789e-002
2.519999999999990e+000	2.553078e-002
2.529999999999990e+000	2.553366e-002
2.539999999999990e+000	2.553654e-002
2.549999999999990e+000	2.553943e-002
2.559999999999989e+000	2.554231e-002
2.569999999999989e+000	2.554520e-002
2.579999999999989e+000	2.554808e-002
2.589999999999989e+000	2.555097e-002
2.599999999999989e+000	2.555385e-002
2.609999999999988e+000	2.555674e-002
2.619999999999988e+000	2.555962e-002
2.629999999999988e+000	2.556250e-002
2.639999999999988e+000	2.556539e-002
2.649999999999988e+000	2.556827e-002
2.659999999999987e+000	2.557116e-002
2.669999999999987e+000	2.557404e-002
2.679999999999987e+000	2.557693e-002
2.689999999999987e+000	2.557981e-002
2.699999999999986e+000	2.558270e-002
2.709999999999986e+000	2.558558e-002
2.719999999999986e+000	2.558846e-002
2.729999999999986e+000	2.559135e-002
2.739999999999986e+000	2.559423e-002
2.749999999999985e+000	2.559712e-002
2.759999999999985e+000	2.560000e-002
2.769999999999985e+000	2.560289e-002
2.779999999999985e+000	2.560577e-002
2.789999999999985e+000	2.560866e-002
2.799999999999984e+000	2.561154e-002
2.809999999999984e+000	2.561442e-002
2.819999999999984e+000	2.561731e-002
2.829999999999984e+000	2.562019e-002
2.839999999999983e+000	2.562308e-002
2.849999999999983e+000	2.562596e-002
2.859999999999983e+000	2.562885e-002
2.869999999999983e+000	2.563173e-002
2.879999999999983e+000	2.563461e-002
2.889999999999982e+000	2.563750e-002
2.899999999999982e+000	2.564038e-002
2.909999999999982e+000	2.564327e-002
2.919999999999982e+000	2.564615e-002
2.929999999999982e+000	2.564904e-002
2.939999999999981e+000	2.565192e-002
2.949999999999981e+000	2.565481e-002
2.959999999999981e+000	2.565769e-002
2.969999999999981e+000	2.566057e-002
2.979999999999980e+000	2.566346e-002
2.989999999999980e+000	2.566634e-002
2.999999999999980e+000	2.566923e-002
3.009999999999980e+000	2.567211e-002
3.019999999999980e+000	2.567500e-002
3.029999999999979e+000	2.567788e-002
3.039999999999979e+000	2.568077e-002
3.049999999999979e+000	2.568365e-002
3.059999999999979e+000	2.568653e-002
3.069999999999979e+000	2.568942e-002
3.079999999999978e+000	2.569230e-002
3.089999999999978e+000	2.569519e-002
3.099999999999978e+000	2.569807e-002
3.109999999999978e+000	2.570096e-002
3.119999999999978e+000	2.570384e-002
3.129999999999977e+000	2.570673e-002
3.139999999999977e+000	2.570961e-002
3.149999999999977e+000	2.571249e-002
3.159999999999977e+000	2.571538e-002
3.169999999999976e+000	2.571826e-002
3.179999999999976e+000	2.572115e-002
3.189999999999976e+000	2.572403e-002
3.199999999999976e+000	2.572692e-002
3.209999999999976e+000	2.572980e-002
3.219999999999975e+000	2.573268e-002
3.229999999999975e+000	2.573557e-002
3.239999999999975e+000	2.573845e-002
3.249999999999975e+000	2.574134e-002
3.259999999999975e+000	2.574422e-002
3.269999999999974e+000	2.574711e-002
3.279999999999974e+000	2.574999e-002
3.289999999999974e+000	2.575288e-002
3.299999999999974e+000	2.575576e-002
3.309999999999973e+000	2.575864e-002
3.319999999999973e+000	2.576153e-002
3.329999999999973e+000	2.576441e-002
3.339999999999973e+000	2.576730e-002
3.349999999999973e+000	2.577018e-002
3.359999999999972e+000	2.577307e-002
3.369999999999972e+000	2.577595e-002
3.379999999999972e+000	2.577884e-002
3.389999999999972e+000	2.578172e-002
3.399999999999972e+000	2.578460e-002
3.409999999999971e+000	2.578749e-002
3.419999999999971e+000	2.579037e-002
3.429999999999971e+000	2.579326e-002
3.439999999999971e+000	2.579614e-002
3.449999999999970e+000	2.579903e-002
3.459999999999970e+000	2.580191e-002
3.469999999999970e+000	2.580480e-002
3.479999999999970e+000	2.580768e-002
3.489999999999970e+000	2.581056e-002
3.499999999999969e+000	2.581345e-002
3.509999999999969e+000	2.581633e-002
3.519999999999969e+000	2.581922e-002
3.529999999999969e+000	2.582210e-002
3.539999999999969e+000	2.582499e-002
3.549999999999968e+000	2.582787e-002
3.559999999999968e+000	2.583076e-002
3.569999999999968e+000	2.583364e-002
3.579999999999968e+000	2.583652e-002
3.589999999999967e+000	2.583941e-002
3.599999999999967e+000	2.584229e-002
3.609999999999967e+000	2.584518e-002
3.619999999999967e+000	2.584806e-002
3.629999999999967e+000	2.585095e-002
3.639999999999966e+000	2.585383e-002
3.649999999999966e+000	2.585671e-002
3.659999999999966e+000	2.585960e-002
3.669999999999966e+000	2.586248e-002
3.679999999999966e+000	2.586537e-002
3.689999999999965e+000	2.586825e-002
3.699999999999965e+000	2.587114e-002
3.709999999999965e+000	2.587402e-002
3.719999999999965e+000	2.587691e-002
3.729999999999965e+000	2.587979e-002
3.739999999999964e+000	2.588267e-002
3.749999999999964e+000	2.588556e-002
3.759999999999964e+000	2.588844e-002
3.769999999999964e+000	2.589133e-002
3.779999999999963e+000	2.589421e-002
3.789999999999963e+000	2.589710e-002
3.799999999999963e+000	2.589998e-002
3.809999999999963e+000	2.590287e-002
3.819999999999963e+000	2.590575e-002
3.829999999999962e+000	2.590863e-002
3.839999999999962e+000	2.591152e-002
3.849999999999962e+000	2.591440e-002
3.859999999999962e+000	2.591729e-002
3.869999999999962e+000	2.592017e-002
3.879999999999961e+000	2.592306e-002
3.889999999999961e+000	2.592594e-002
3.899999999999961e+000	2.592883e-002
3.909999999999961e+000	2.593171e-002
3.919999999999960e+000	2.593459e-002
3.929999999999960e+000	2.593748e-002
3.939999999999960e+000	2.594036e-002
3.949999999999960e+000	2.594325e-002
3.959999999999960e+000	2.594613e-002
3.969999999999959e+000	2.594902e-002
3.979999999999959e+000	2.595190e-002
3.989999999999959e+000	2.595478e-002
3.999999999999959e+000	2.595767e-002
4.009999999999959e+000	2.596055e-002
4.019999999999959e+000	2.596344e-002
4.029999999999959e+000	2.596632e-002
4.039999999999958e+000	2.596921e-002
4.049999999999958e+000	2.597209e-002
4.059999999999958e+000	2.597498e-002
4.069999999999958e+000	2.597786e-002
4.079999999999957e+000	2.598074e-002
4.089999999999957e+000	2.598363e-002
4.099999999999957e+000	2.598651e-002
4.109999999999957e+000	2.598940e-002
4.119999999999957e+000	2.599228e-002
4.129999999999956e+000	2.599517e-002
4.139999999999956e+000	2.599805e-002
4.149999999999956e+000	2.600094e-002
4.159999999999956e+000	2.600382e-002
4.169999999999956e+000	2.600670e-002
4.179999999999955e+000	2.600959e-002
4.189999999999955e+000	2.601247e-002
4.199999999999955e+000	2.601536e-002
4.209999999999955e+000	2.601824e-002
4.219999999999955e+000	2.602113e-002
4.229999999999954e+000	2.602401e-002
4.239999999999954e+000	2.602690e-002
4.249999999999954e+000	2.602978e-002
4.259999999999954e+000	2.603266e-002
4.269999999999953e+000	2.603555e-002
4.279999999999953e+000	2.603843e-002
4.289999999999953e+000	2.604132e-002
4.299999999999953e+000	2.604420e-002
4.309999999999953e+000	2.604709e-002
4.319999999999952e+000	2.604997e-002
4.329999999999952e+000	2.605285e-002
4.339999999999952e+000	2.605574e-002
4.349999999999952e+000	2.605862e-002
4.359999999999952e+000	2.606151e-002
4.369999999999951e+000	2.606439e-002
4.379999999999951e+000	2.606728e-002
4.389999999999951e+000	2.607016e-002
4.399999999999951e+000	2.607305e-002
4.409999999999950e+000	2.607593e-002
4.419999999999950e+000	2.607881e-002
4.429999999999950e+000	2.608170e-002
4.439999999999950e+000	2.608458e-002
4.449999999999950e+000	2.608747e-002
4.459999999999949e+000	2.609035e-002
4.469999999999949e+000	2.609324e-002
4.479999999999949e+000	2.609612e-002
4.489999999999949e+000	2.609901e-002
4.499999999999949e+000	2.610189e-002
4.509999999999948e+000	2.610477e-002
4.519999999999948e+000	2.610766e-002
4.529999999999948e+000	2.611054e-002
4.539999999999948e+000	2.611343e-002
4.549999999999947e+000	2.611631e-002
4.559999999999947e+000	2.611920e-002
4.569999999999947e+000	2.612208e-002
4.579999999999947e+000	2.612497e-002
4.589999999999947e+000	2.612785e-002
4.599999999999946e+000	2.613073e-002
4.609999999999946e+000	2.613362e-002
4.619999999999946e+000	2.613650e-002
4.629999999999946e+000	2.613939e-002
4.639999999999946e+000	2.614227e-002
4.649999999999945e+000	2.614516e-002
4.659999999999945e+000	2.614804e-002
4.669999999999945e+000	2.615093e-002
4.679999999999945e+000	2.615381e-002
4.689999999999944e+000	2.615669e-002
4.699999999999944e+000	2.615958e-002
4.709999999999944e+000	2.616246e-002
4.719999999999944e+000	2.616535e-002
4.729999999999944e+000	2.616823e-002
4.739999999999943e+000	2.617112e-002
4.749999999999943e+000	2.617400e-002
4.759999999999943e+000	2.617688e-002
4.769999999999943e+000	2.617977e-002
4.779999999999943e+000	2.618265e-002
4.789999999999942e+000	2.618554e-002
4.799999999999942e+000	2.618842e-002
4.809999999999942e+000	2.619131e-002
4.819999999999942e+000	2.619419e-002
4.829999999999942e+000	2.619708e-002
4.839999999999941e+000	2.619996e-002
4.849999999999941e+000	2.620284e-002
4.859999999999941e+000	2.620573e-002
4.869999999999941e+000	2.620861e-002
4.879999999999940e+000	2.621150e-002
4.889999999999940e+000	2.621438e-002
4.899999999999940e+000	2.621727e-002
4.909999999999940e+000	2.622015e-002
4.919999999999940e+000	2.622304e-002
4.929999999999939e+000	2.622592e-002
4.939999999999939e+000	2.622880e-002
4.949999999999939e+000	2.623169e-002
4.959999999999939e+000	2.623457e-002
4.969999999999939e+000	2.623746e-002
4.979999999999938e+000	2.624034e-002
4.989999999999938e+000	2.624323e-002
5.000000000000000e+000	2.624611e-002
